urn:cts:perslit:babataher.2beytiha:12	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۲"		بود درد مو و درمانم از دوست%بود وصل مو و هجرانم از دوست||اگر قصابم از تن واکره پوست%جدا هرگز نگردد جانم از دوست
urn:cts:perslit:babataher.2beytiha:130	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۰"		بدل درد غمت باقی هنوزم%کسی واقف نبو از درد و سوزم||نبو یک بلبل سوته به گلشن%به سوز مو نبو کافر به روزم
urn:cts:perslit:babataher.2beytiha:131	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۱"		فلک بر هم زدی آخر اساسم%زدی بر خمرهٔ نیلی لباسم||اگر داری برات از قصد جانم%بکن آخر ازین دنیا اساسم
urn:cts:perslit:babataher.2beytiha:132	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۲"		بشم واشم ازین عالم بدر شم%بشم از چین و ما چین دورتر شم||بشم از حاجیان حج بپرسم%که این دوری بسه یا دورتر شم
urn:cts:perslit:babataher.2beytiha:133	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۳"		قدح بر گیرم و سیر گلان شم%بطرف سبزه و آب روان شم||دو سه جامی زنم با شادکامی%وایم مست و بسیرلالیان شم
urn:cts:perslit:babataher.2beytiha:134	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۴"		خدایا واکیان شم واکیان شم%بدین بیخانمانی واکیان شم||همه از در برانند سوته آیم%ته که از در برانی واکیان شم
urn:cts:perslit:babataher.2beytiha:135	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۵"		ز وصلت تا بکی فرد آیم و شم%جگر پر سوز و پر درد آیم و شم||بموگوئی که در کویم نیایی%مو تا کی با رخ زرد آیم و شم
urn:cts:perslit:babataher.2beytiha:136	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۶"		سر کویت بتا چند آیم و شم%ز وصلت بی نوا چند آیم و شم||بکویت تا ببیند دیده رویت%نترسی از خدا چند آیم و شم
urn:cts:perslit:babataher.2beytiha:137	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۷"		مو که مست از می انگور باشم%چرا از نازنینم دور باشم||مو که از آتشت گرمی نوینم%چرا از دود محنت کور باشم
urn:cts:perslit:babataher.2beytiha:138	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۸"		به این بی آشنایی برکیاشم%به این بی خانمانی برکیاشم||همه گر مو برونند واته آیم%ته از در گر برونی برکیاشم
urn:cts:perslit:babataher.2beytiha:139	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳۹"		بیا یک شو منور کن اطاقم%مهل در محنت و درد فراقم||به طاق جفت ابروی تو سوگند%که همجفت غمم تا از تو طاقم
urn:cts:perslit:babataher.2beytiha:13	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۳"		نمیدانم دلم دیوانهٔ کیست%کجا آواره و در خانهٔ کیست||نمیدونم دل سر گشتهٔ مو%اسیر نرگس مستانهٔ کیست
